X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOUR,ObjectId,VEHICLE_STREET
-8840025.925,5422693.406,80721090,6001924848,2016,2016/10/29 04:00:00+00,1825,18,LAWRENCE AVE W,CHATSWORTH DR,20 m East of,Major Arterial,North York,8,"53,32",43.723117,-79.411304,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,50 to 54,Major,<Null>,East,Motorcycle,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D53,103,Lawrence Park South (103),13074,103
-8827357.766,5423082.353,80565930,6001927266,2016,2016/10/30 04:00:00+00,227,2,PHARMACY AVE,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,"21,20",41,43.725642,-79.297504,Intersection,Intersection Related,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,30 to 34,Fatal,67,North,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D41,119,Wexford/Maryvale (119),13075,119
-8842688.464,5408834.631,80566412,6001932941,2016,2016/10/31 04:00:00+00,257,2,F G GARDINER XY  E,JAMESON AVE,<Null>,<Null>,Toronto and East York,4,14,43.633078,-79.435222,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,68,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),13076,85
-8832557.166,5424821.34,80721636,6001937894,2016,2016/10/31 04:00:00+00,2035,20,LAWRENCE AVE E,DON MILLS RD,45 m West of,Major Arterial,North York,16,33,43.73693,-79.344211,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,Minimal,<Null>,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),13077,42
-8832557.166,5424821.34,80721637,6001937894,2016,2016/10/31 04:00:00+00,2035,20,LAWRENCE AVE E,DON MILLS RD,45 m West of,Major Arterial,North York,16,33,43.73693,-79.344211,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,Minimal,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),13078,42
-8832557.166,5424821.34,80721638,6001937894,2016,2016/10/31 04:00:00+00,2035,20,LAWRENCE AVE E,DON MILLS RD,45 m West of,Major Arterial,North York,16,33,43.73693,-79.344211,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,Minimal,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),13079,42
-8832557.166,5424821.34,80721639,6001937894,2016,2016/10/31 04:00:00+00,2035,20,LAWRENCE AVE E,DON MILLS RD,45 m West of,Major Arterial,North York,16,33,43.73693,-79.344211,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),13080,42
-8832557.166,5424821.34,80721640,6001937894,2016,2016/10/31 04:00:00+00,2035,20,LAWRENCE AVE E,DON MILLS RD,45 m West of,Major Arterial,North York,16,33,43.73693,-79.344211,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),13081,42
-8832557.166,5424821.34,80721641,6001937894,2016,2016/10/31 04:00:00+00,2035,20,LAWRENCE AVE E,DON MILLS RD,45 m West of,Major Arterial,North York,16,33,43.73693,-79.344211,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),13082,42
-8832557.166,5424821.34,80721642,6001937894,2016,2016/10/31 04:00:00+00,2035,20,LAWRENCE AVE E,DON MILLS RD,45 m West of,Major Arterial,North York,16,33,43.73693,-79.344211,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),13083,42
-8832557.166,5424821.34,80721643,6001937894,2016,2016/10/31 04:00:00+00,2035,20,LAWRENCE AVE E,DON MILLS RD,45 m West of,Major Arterial,North York,16,33,43.73693,-79.344211,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Minor,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),13084,42
-8853105.965,5407781.593,80721784,6001942141,2016,2016/11/01 04:00:00+00,1300,13,KIPLING AVE,JUTLAND RD,<Null>,Major Arterial,Etobicoke York,3,22,43.626231,-79.528804,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,<Null>,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,14,Islington-City Centre West (14),13085,14
-8853105.965,5407781.593,80721785,6001942141,2016,2016/11/01 04:00:00+00,1300,13,KIPLING AVE,JUTLAND RD,<Null>,Major Arterial,Etobicoke York,3,22,43.626231,-79.528804,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,50 to 54,Major,<Null>,North,Motorcycle,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,14,Islington-City Centre West (14),13086,14
-8837112.805,5427307.145,80781676,6001945011,2016,2016/11/01 04:00:00+00,2100,21,BAYVIEW AVE,HEATHCOTE AVE,100 m North of,Major Arterial,North York,15,"33,32",43.753062,-79.385135,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Major,<Null>,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D33,40,St.Andrew-Windfields (40),13087,40
-8837112.805,5427307.145,80781677,6001945011,2016,2016/11/01 04:00:00+00,2100,21,BAYVIEW AVE,HEATHCOTE AVE,100 m North of,Major Arterial,North York,15,"33,32",43.753062,-79.385135,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minor,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D33,40,St.Andrew-Windfields (40),13088,40
-8839823.768,5412375.576,80566371,6001951366,2016,2016/11/02 04:00:00+00,1948,19,486 COLLEGE ST,<Null>,<Null>,Major Arterial,Toronto and East York,11,14,43.656096,-79.409488,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,69,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,81,Trinity-Bellwoods (81),13089,81
-8839823.768,5412375.576,80566414,6001951366,2016,2016/11/02 04:00:00+00,1948,19,486 COLLEGE ST,<Null>,<Null>,Major Arterial,Toronto and East York,11,14,43.656096,-79.409488,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,30 to 34,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,81,Trinity-Bellwoods (81),13090,81
-8839823.768,5412375.576,80566415,6001951366,2016,2016/11/02 04:00:00+00,1948,19,486 COLLEGE ST,<Null>,<Null>,Major Arterial,Toronto and East York,11,14,43.656096,-79.409488,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Minor,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,81,Trinity-Bellwoods (81),13091,81
-8839823.768,5412375.576,80566634,6001951366,2016,2016/11/02 04:00:00+00,1948,19,486 COLLEGE ST,<Null>,<Null>,Major Arterial,Toronto and East York,11,14,43.656096,-79.409488,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,45 to 49,None,<Null>,West,Passenger Van,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,81,Trinity-Bellwoods (81),13092,81
-8833747.06,5411269.827,80721581,6001958685,2016,2016/11/03 04:00:00+00,226,2,F G GARDINER XY  E,CHERRY ST,<Null>,<Null>,Toronto and East York,10,51,43.648909,-79.3549,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,20 to 24,Major,<Null>,East,Motorcycle,Going Ahead,Lost control,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,77,Waterfront Communities-The Island (77),13093,77
-8833747.06,5411269.827,80721582,6001958685,2016,2016/11/03 04:00:00+00,226,2,F G GARDINER XY  E,CHERRY ST,<Null>,<Null>,Toronto and East York,10,51,43.648909,-79.3549,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Passenger,20 to 24,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,77,Waterfront Communities-The Island (77),13094,77
-8835375.108,5414222.889,80632296,6001956297,2016,2016/11/03 04:00:00+00,1507,15,PARLIAMENT ST,WELLESLEY ST E,<Null>,Minor Arterial,Toronto and East York,13,51,43.668101,-79.369525,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,40 to 44,None,<Null>,South,Truck - Dump,Turning Right,Improper Turn,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D51,71,Cabbagetown-South St.James Town (71),13095,71
-8835375.108,5414222.889,80632297,6001956297,2016,2016/11/03 04:00:00+00,1507,15,PARLIAMENT ST,WELLESLEY ST E,<Null>,Minor Arterial,Toronto and East York,13,51,43.668101,-79.369525,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,<Null>,South,Bicycle,Stopped,<Null>,<Null>,<Null>,<Null>,<Null>,Motorist turning right on red at signalized intersection strikes cyclist.,Other,Inattentive,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D51,71,Cabbagetown-South St.James Town (71),13096,71
-8819058.342,5428413.584,80632298,6001957443,2016,2016/11/03 04:00:00+00,1815,18,LAWRENCE AVE E,GREENHOLM CRCT,<Null>,Major Arterial,Scarborough,24,43,43.760241,-79.222949,Intersection,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),13097,137
-8819058.342,5428413.584,80632299,6001957443,2016,2016/11/03 04:00:00+00,1815,18,LAWRENCE AVE E,GREENHOLM CRCT,<Null>,Major Arterial,Scarborough,24,43,43.760241,-79.222949,Intersection,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Crossing marked crosswalk without ROW,Had Been Drinking,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),13098,137
-8844274.989,5423367.951,80721580,6001958569,2016,2016/11/03 04:00:00+00,2201,22,401 W ALLEN YORKDALE RAMP,YORKDALE RD,20 m East of,Minor Arterial,North York,8,32,43.727496,-79.449474,Intersection,Intersection Related,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D32,31,Yorkdale-Glen Park (31),13099,31
-8838978.742,5409495.859,80721937,6001965886,2016,2016/11/05 04:00:00+00,32,0,BRUYERES  MEWS,IANNUZZI  ST,40 m West of,Pending,Toronto and East York,10,14,43.637377,-79.401897,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D14,82,Niagara (82),13100,82
-8838978.742,5409495.859,80721938,6001965886,2016,2016/11/05 04:00:00+00,32,0,BRUYERES  MEWS,IANNUZZI  ST,40 m West of,Pending,Toronto and East York,10,14,43.637377,-79.401897,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,<Null>,West,Pick Up Truck,Making U Turn,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D14,82,Niagara (82),13101,82
-8838978.742,5409495.859,80721939,6001965886,2016,2016/11/05 04:00:00+00,32,0,BRUYERES  MEWS,IANNUZZI  ST,40 m West of,Pending,Toronto and East York,10,14,43.637377,-79.401897,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,None,<Null>,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D14,82,Niagara (82),13102,82
-8838978.742,5409495.859,80721940,6001965886,2016,2016/11/05 04:00:00+00,32,0,BRUYERES  MEWS,IANNUZZI  ST,40 m West of,Pending,Toronto and East York,10,14,43.637377,-79.401897,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D14,82,Niagara (82),13103,82
-8850761.91,5411154.291,80566416,6001974222,2016,2016/11/06 04:00:00+00,1155,11,BLOOR ST W,GRENVIEW BLVD N,<Null>,Major Arterial,Etobicoke York,3,22,43.648158,-79.507747,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,Over 95,Fatal,70,East,<Null>,<Null>,<Null>,<Null>,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Other,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),13104,16
-8850761.91,5411154.291,80566417,6001974222,2016,2016/11/06 04:00:00+00,1155,11,BLOOR ST W,GRENVIEW BLVD N,<Null>,Major Arterial,Etobicoke York,3,22,43.648158,-79.507747,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,<Null>,South,Pick Up Truck,Turning Right,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),13105,16
-8820710.212,5433223.257,80722426,6001976341,2016,2016/11/06 04:00:00+00,1900,19,MARKHAM RD,ROSEBANK DR,25 m West of,Major Arterial,Scarborough,23,42,43.791438,-79.237788,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,None,<Null>,South,Passenger Van,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,132,Malvern (132),13106,132
-8820710.212,5433223.257,80722427,6001976341,2016,2016/11/06 04:00:00+00,1900,19,MARKHAM RD,ROSEBANK DR,25 m West of,Major Arterial,Scarborough,23,42,43.791438,-79.237788,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Other,50 to 54,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,132,Malvern (132),13107,132
-8820710.212,5433223.257,80722428,6001976341,2016,2016/11/06 04:00:00+00,1900,19,MARKHAM RD,ROSEBANK DR,25 m West of,Major Arterial,Scarborough,23,42,43.791438,-79.237788,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,<Null>,West,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,132,Malvern (132),13108,132
-8846097.512,5424021.439,80722569,6001978629,2016,2016/11/07 05:00:00+00,805,8,ANCASTER RD,REGENT RD,<Null>,Local,North York,6,32,43.731738,-79.465846,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Minor,<Null>,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D32,26,Downsview-Roding-CFB (26),13109,26
-8846097.512,5424021.439,80722571,6001978629,2016,2016/11/07 05:00:00+00,805,8,ANCASTER RD,REGENT RD,<Null>,Local,North York,6,32,43.731738,-79.465846,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,0 to 4,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D32,26,Downsview-Roding-CFB (26),13111,26
-8837072.062,5414838.178,80632394,6002213025,2016,2016/12/14 05:00:00+00,1036,10,PARK RD,CHURCH ST,<Null>,Major Arterial,Toronto and East York,11,53,43.672099,-79.384769,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D53,98,Rosedale-Moore Park (98),13115,98
-8838476.802,5415544.472,80632315,6001979162,2016,2016/11/07 05:00:00+00,935,9,AVENUE RD,ROXBOROUGH ST W,<Null>,Major Arterial,Toronto and East York,11,53,43.676688,-79.397388,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,<Null>,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D53,95,Annex (95),13118,95
-8836642.257,5409856.717,80632395,6002215528,2016,2016/12/14 05:00:00+00,1704,17,QUEENS QY W,YORK ST,69 m West of,Minor Arterial,Toronto and East York,10,52,43.639723,-79.380908,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),13120,77
-8838476.802,5415544.472,80632316,6001979162,2016,2016/11/07 05:00:00+00,935,9,AVENUE RD,ROXBOROUGH ST W,<Null>,Major Arterial,Toronto and East York,11,53,43.676688,-79.397388,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,Minor,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D53,95,Annex (95),13221,95
-8836642.257,5409856.717,80632396,6002215528,2016,2016/12/14 05:00:00+00,1704,17,QUEENS QY W,YORK ST,69 m West of,Minor Arterial,Toronto and East York,10,52,43.639723,-79.380908,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),13223,77
