X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId,VEHICLES_IN_STREET
-8850858.758,5422352.532,80491602,5001865596,2015,2015/10/30 04:00:00+00,1320,13,JANE ST,WILSON AVE,<Null>,Major Arterial,Etobicoke York,"7,6",31,43.720904,-79.508617,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,55 to 59,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D31,26,Downsview-Roding-CFB (26),12501,26
-8850858.758,5422352.532,80491603,5001865596,2015,2015/10/30 04:00:00+00,1320,13,JANE ST,WILSON AVE,<Null>,Major Arterial,Etobicoke York,"7,6",31,43.720904,-79.508617,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,60 to 64,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D31,26,Downsview-Roding-CFB (26),12502,26
-8818266.86,5428660.042,80254629,5001866211,2015,2015/10/30 04:00:00+00,1509,15,LAWRENCE AVE E,SCARBOROUGH GOLF CLUB RD,<Null>,Major Arterial,Scarborough,24,43,43.76184,-79.215839,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,East,Passenger Van,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),12503,137
-8818266.86,5428660.042,80254630,5001866211,2015,2015/10/30 04:00:00+00,1509,15,LAWRENCE AVE E,SCARBOROUGH GOLF CLUB RD,<Null>,Major Arterial,Scarborough,24,43,43.76184,-79.215839,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),12504,137
-8821535.757,5433390.27,80254741,5001872803,2015,2015/10/31 04:00:00+00,1640,16,SHEPPARD AVE E,MASSIE ST,<Null>,Major Arterial,Scarborough,23,42,43.792521,-79.245204,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,<Null>,West,Passenger Van,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,128,Agincourt South-Malvern West (128),12505,128
-8821535.757,5433390.27,80254742,5001872803,2015,2015/10/31 04:00:00+00,1640,16,SHEPPARD AVE E,MASSIE ST,<Null>,Major Arterial,Scarborough,23,42,43.792521,-79.245204,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,55 to 59,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,128,Agincourt South-Malvern West (128),12506,128
-8821535.757,5433390.27,80254743,5001872803,2015,2015/10/31 04:00:00+00,1640,16,SHEPPARD AVE E,MASSIE ST,<Null>,Major Arterial,Scarborough,23,42,43.792521,-79.245204,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,45 to 49,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,128,Agincourt South-Malvern West (128),12507,128
-8821535.757,5433390.27,80254744,5001872803,2015,2015/10/31 04:00:00+00,1640,16,SHEPPARD AVE E,MASSIE ST,<Null>,Major Arterial,Scarborough,23,42,43.792521,-79.245204,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,128,Agincourt South-Malvern West (128),12508,128
-8853653.768,5404402.438,80491697,5001872986,2015,2015/10/31 04:00:00+00,1710,17,HORNER AVE,THIRTIETH ST,<Null>,Minor Arterial,Etobicoke York,3,22,43.604254,-79.533725,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,None,<Null>,East,Pick Up Truck,Going Ahead,Disobeyed Traffic Control,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D22,20,Alderwood (20),12509,20
-8853653.768,5404402.438,80491698,5001872986,2015,2015/10/31 04:00:00+00,1710,17,HORNER AVE,THIRTIETH ST,<Null>,Minor Arterial,Etobicoke York,3,22,43.604254,-79.533725,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,65 to 69,Minor,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D22,20,Alderwood (20),12510,20
-8853653.768,5404402.438,80491699,5001872986,2015,2015/10/31 04:00:00+00,1710,17,HORNER AVE,THIRTIETH ST,<Null>,Minor Arterial,Etobicoke York,3,22,43.604254,-79.533725,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,Major,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D22,20,Alderwood (20),12511,20
-8853653.768,5404402.438,80491700,5001872986,2015,2015/10/31 04:00:00+00,1710,17,HORNER AVE,THIRTIETH ST,<Null>,Minor Arterial,Etobicoke York,3,22,43.604254,-79.533725,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D22,20,Alderwood (20),12512,20
-8853653.768,5404402.438,80491701,5001872986,2015,2015/10/31 04:00:00+00,1710,17,HORNER AVE,THIRTIETH ST,<Null>,Minor Arterial,Etobicoke York,3,22,43.604254,-79.533725,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,35 to 39,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D22,20,Alderwood (20),12513,20
-8853653.768,5404402.438,80491702,5001872986,2015,2015/10/31 04:00:00+00,1710,17,HORNER AVE,THIRTIETH ST,<Null>,Minor Arterial,Etobicoke York,3,22,43.604254,-79.533725,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D22,20,Alderwood (20),12514,20
-8853653.768,5404402.438,80491703,5001872986,2015,2015/10/31 04:00:00+00,1710,17,HORNER AVE,THIRTIETH ST,<Null>,Minor Arterial,Etobicoke York,3,22,43.604254,-79.533725,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,0 to 4,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D22,20,Alderwood (20),12515,20
-8842367.419,5423810.383,80254766,5001873445,2015,2015/10/31 04:00:00+00,1852,18,BATHURST ST,BROOKE AVE,6 m South of,Major Arterial,North York,8,32,43.730368,-79.432338,Intersection,Intersection Related,Stop Sign,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),12516,39
-8842367.419,5423810.383,80254767,5001873445,2015,2015/10/31 04:00:00+00,1852,18,BATHURST ST,BROOKE AVE,6 m South of,Major Arterial,North York,8,32,43.730368,-79.432338,Intersection,Intersection Related,Stop Sign,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses without ROW at inter.,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),12517,39
-8842367.419,5423810.383,80254768,5001873445,2015,2015/10/31 04:00:00+00,1852,18,BATHURST ST,BROOKE AVE,6 m South of,Major Arterial,North York,8,32,43.730368,-79.432338,Intersection,Intersection Related,Stop Sign,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,40 to 44,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),12518,39
-8842367.419,5423810.383,80254769,5001873445,2015,2015/10/31 04:00:00+00,1852,18,BATHURST ST,BROOKE AVE,6 m South of,Major Arterial,North York,8,32,43.730368,-79.432338,Intersection,Intersection Related,Stop Sign,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),12519,39
-8842367.419,5423810.383,80254770,5001873445,2015,2015/10/31 04:00:00+00,1852,18,BATHURST ST,BROOKE AVE,6 m South of,Major Arterial,North York,8,32,43.730368,-79.432338,Intersection,Intersection Related,Stop Sign,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),12520,39
-8842367.419,5423810.383,80254771,5001873445,2015,2015/10/31 04:00:00+00,1852,18,BATHURST ST,BROOKE AVE,6 m South of,Major Arterial,North York,8,32,43.730368,-79.432338,Intersection,Intersection Related,Stop Sign,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,0 to 4,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),12521,39
-8829098.803,5417057.128,80491737,5001874738,2015,2015/10/31 04:00:00+00,2335,23,WOODBINE AVE,STRATHMORE BLVD,<Null>,Major Arterial,Toronto and East York,19,54,43.686515,-79.313144,Intersection,Intersection Related,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,65 to 69,Minimal,<Null>,North,"Automobile, Station Wagon",Making U Turn,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D54,60,Woodbine-Lumsden (60),12522,60
-8829098.803,5417057.128,80491738,5001874738,2015,2015/10/31 04:00:00+00,2335,23,WOODBINE AVE,STRATHMORE BLVD,<Null>,Major Arterial,Toronto and East York,19,54,43.686515,-79.313144,Intersection,Intersection Related,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,<Null>,North,Motorcycle,Going Ahead,Speed too Fast For Condition,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D54,60,Woodbine-Lumsden (60),12523,60
-8833110.869,5412824.56,80491749,5001875429,2015,2015/11/01 04:00:00+00,155,1,QUEEN ST E,BROADVIEW AVE,49 m East of,Minor Arterial,Toronto and East York,14,55,43.659014,-79.349185,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),12524,70
-8833110.869,5412824.56,80491750,5001875429,2015,2015/11/01 04:00:00+00,155,1,QUEEN ST E,BROADVIEW AVE,49 m East of,Minor Arterial,Toronto and East York,14,55,43.659014,-79.349185,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),12525,70
-8833110.869,5412824.56,80491751,5001875429,2015,2015/11/01 04:00:00+00,155,1,QUEEN ST E,BROADVIEW AVE,49 m East of,Minor Arterial,Toronto and East York,14,55,43.659014,-79.349185,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,unknown,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),12526,70
-8833110.869,5412824.56,80491752,5001875429,2015,2015/11/01 04:00:00+00,155,1,QUEEN ST E,BROADVIEW AVE,49 m East of,Minor Arterial,Toronto and East York,14,55,43.659014,-79.349185,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Vehicle hits the pedestrian walking or running out from between parked vehicles at mid-block,Coming From Behind Parked Vehicle,Had Been Drinking,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),12527,70
-8860224.846,5420881.359,80491926,5001891795,2015,2015/11/03 05:00:00+00,1755,17,HIGHWAY 27  N,VICE REGENT BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.711352,-79.592754,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,55 to 59,Fatal,54,East,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Other,Unknown,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),12528,1
-8860224.846,5420881.359,80491927,5001891795,2015,2015/11/03 05:00:00+00,1755,17,HIGHWAY 27  N,VICE REGENT BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.711352,-79.592754,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Driver,55 to 59,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),12529,1
-8860224.846,5420881.359,80491928,5001891795,2015,2015/11/03 05:00:00+00,1755,17,HIGHWAY 27  N,VICE REGENT BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.711352,-79.592754,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Driver,60 to 64,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),12530,1
-8836131.857,5420471.869,80492006,5001897298,2015,2015/11/04 05:00:00+00,1530,15,BAYVIEW AVE,PARKHURST BLVD,<Null>,Major Arterial,North York,15,53,43.708693,-79.376323,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,75 to 79,Minimal,<Null>,West,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D53,56,Leaside-Bennington (56),12531,56
-8836131.857,5420471.869,80492007,5001897298,2015,2015/11/04 05:00:00+00,1530,15,BAYVIEW AVE,PARKHURST BLVD,<Null>,Major Arterial,North York,15,53,43.708693,-79.376323,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Minimal,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D53,56,Leaside-Bennington (56),12532,56
-8836131.857,5420471.869,80492008,5001897298,2015,2015/11/04 05:00:00+00,1530,15,BAYVIEW AVE,PARKHURST BLVD,<Null>,Major Arterial,North York,15,53,43.708693,-79.376323,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,Major,<Null>,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D53,56,Leaside-Bennington (56),12533,56
-8836131.857,5420471.869,80492009,5001897298,2015,2015/11/04 05:00:00+00,1530,15,BAYVIEW AVE,PARKHURST BLVD,<Null>,Major Arterial,North York,15,53,43.708693,-79.376323,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,30 to 34,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D53,56,Leaside-Bennington (56),12534,56
-8836131.857,5420471.869,80492010,5001897298,2015,2015/11/04 05:00:00+00,1530,15,BAYVIEW AVE,PARKHURST BLVD,<Null>,Major Arterial,North York,15,53,43.708693,-79.376323,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D53,56,Leaside-Bennington (56),12535,56
-8836131.857,5420471.869,80492011,5001897298,2015,2015/11/04 05:00:00+00,1530,15,BAYVIEW AVE,PARKHURST BLVD,<Null>,Major Arterial,North York,15,53,43.708693,-79.376323,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D53,56,Leaside-Bennington (56),12536,56
-8837629.216,5430584.001,80255264,5001904834,2015,2015/11/05 05:00:00+00,2020,20,BAYVIEW AVE,CITATION DR,14 m North of,Major Arterial,North York,"18,17","33,32",43.774321,-79.389774,Intersection,Intersection Related,Traffic Signal,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,80 to 84,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D33,52,Bayview Village (52),12537,52
-8837629.216,5430584.001,80255265,5001904834,2015,2015/11/05 05:00:00+00,2020,20,BAYVIEW AVE,CITATION DR,14 m North of,Major Arterial,North York,"18,17","33,32",43.774321,-79.389774,Intersection,Intersection Related,Traffic Signal,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,<Null>,West,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D33,52,Bayview Village (52),12538,52
-8833172.874,5418831.934,80492118,5001905504,2015,2015/11/05 05:00:00+00,2310,23,DON VALLEY PARKWAY  S,LEASIDE BDGE,<Null>,Major Arterial,Toronto and East York,14,54,43.698043,-79.349742,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D54,58,Old East York (58),12539,58
-8833172.874,5418831.934,80492119,5001905504,2015,2015/11/05 05:00:00+00,2310,23,DON VALLEY PARKWAY  S,LEASIDE BDGE,<Null>,Major Arterial,Toronto and East York,14,54,43.698043,-79.349742,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,35 to 39,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D54,58,Old East York (58),12540,58
-8833172.874,5418831.934,80492120,5001905504,2015,2015/11/05 05:00:00+00,2310,23,DON VALLEY PARKWAY  S,LEASIDE BDGE,<Null>,Major Arterial,Toronto and East York,14,54,43.698043,-79.349742,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Other / Undefined,Other,Other,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D54,58,Old East York (58),12541,58
-8850519.011,5420555.336,80255306,5001906446,2015,2015/11/06 05:00:00+00,600,6,JANE ST,CHURCH ST,19 m South of,Major Arterial,Etobicoke York,5,12,43.709235,-79.505565,Intersection,Intersection Related,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,<Null>,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D12,28,Rustic (28),12542,28
